Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Stem	Pattern	Test	class	count	audio	Feedback
pariyāya 4	pp	3	masc		pariyeti					way; nature; habit; property; quality; lit. going around			√i 1 a (to come, go)		pari + [y] + √i > āy + *a	paryāya	√i				TH 257	pārāpariyattheragāthā	“lesakappe <b>pariyāye</b>, parikappe’nudhāvitā.<br/>jīvik’atthā upāyena, saṅkaḍḍhanti bahuṃ dhanaṃ.										SNP 34	sallasuttaṃ<br/>mahāvaggo 8	yena yena hi maññanti, tato taṃ hoti aññathā, <br/>etādiso vinābhāvo, passa lokassa <b>pariyāyaṃ</b>.					pariyāy	a masc	13	2	476	[sound:pariyāya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pariyāya 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhava 3	ps	12	masc		bhavati					state of existence; form of becoming			√bhū 1 a (to be)		√bhū > bhav + *a	bhava	√bhū				SNP 40	guhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 2	passāmi loke pariphandamānaṃ, pajaṃ imaṃ taṇhagataṃ <b>bhavesu</b>,<br/>hīnā narā maccumukhe lapanti, avītataṇhāse bhav'ābhavesu.										SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	ye ariya-saccāni vibhāvayanti,  gambhīra-paññena sudesitāni. <br/>kiñ’c’āpi te honti bhusaṃ pamattā,  na te <b>bhavaṃ</b> aṭṭhamam’ādiyanti.	Ratana-sutta		Protective Recitations	52n	bhav	a masc	13	2	1156	[sound:bhava.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhava 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vasa 2	ss	5	masc						+gen	control; authority; power; mastery			√vas 1 a (to want, control)		√vas + a	vaśa	√vaś				TH 257	pārāpariyattheragāthā	nīcā niviṭṭhā subharā, mudū atthaddha-mānasā.<br/>abyāsekā amukharā, attha-cintā <b>vas’</b>ānugā. 	Pārāpariya-thera-gāthā	From the Elder Pārāpariya	Verses							AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ’ca bhikkhave bhikkhū uppannāya taṇhāya ponobhavikāya na <b>vasaṃ</b> gacchissanti, vuddhi’y’eva pāṭikaṅkhā no parihāni	Aparihāniya-dhammā	Principles of Non-Decline	Teachings	27n	vas	a masc	13	2	292	[sound:vasa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vasa 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vaccha	pp	8	masc							calf; yearling; young animal						vatsa					MN 48	kosambiyasuttaṃ	seyyathā’pi gāvī taruṇa-<b>vacchā</b> thambañ’ca ālumpati vacchakañ’ca apacinati. evam’eva kho dhammatā esā diṭṭhisampannassa puggalassa										DHP 284	maggavaggo	yāva hi vanatho na chijjati, aṇumatto'pi narassa nārisu,<br/>paṭibaddhamano'va tāva so, <b>vaccho</b> khīrapako'va mātari.					vacch	a masc	13	2	223	[sound:vaccha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vaccha&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
puggala	psp	3	masc							an individual; a person						pudgala					MN 21	kakacūpamasuttaṃ	tañ’ca <b>puggalaṃ</b> mettā-sahagatena cetasā pharitvā viharissāma tad'ārammaṇañ’ca sabbāvantaṃ lokaṃ mettā-sahagatena … pharitvā viharissāma				Thai		yad'idaṃ cattāri purisayugāni aṭṭha purisa-<b>puggalā</b>	Saṅgh'ābhitthuti	Homage to the Saṅgha	Homage to the Triple Gem	MN 30	cūḷasāropamasuttaṃ	yañ'c'assa sārena sārakaraṇīyaṃ tañ'c'assa atthaṃ n'ānubhavissati. tath'ūpam'āhaṃ, brāhmaṇa, imaṃ <b>puggalaṃ</b> vadāmi.				04n	puggal	a masc	13	2	1980	[sound:puggala.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=puggala&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
āsaya 2	pp	7	masc						+gen	home (of); dwelling (of); abode (of)			√sī 1 a (to lie, sleep)		ā + √sī > say + *a	āśraya	√śī		(SNa) āsayo'ti vasanaṭṭhānaṃ.<br/>(SNa) āsayo'ti patiṭṭhā		DHP 037	cittavaggo	dūraṅ'gamaṃ ekacaraṃ, asarīraṃ guh'<b>āsayaṃ</b>,<br/>ye cittaṃ saṃyamessanti, mokkhanti mārabandhanā.										MN 25	nivāpasuttaṃ	yaṃnūna mayaṃ imaṃ nivāpaṃ nivuttaṃ mahatīhi daṇḍavākarāhi samantā sappadesaṃ anuparivāreyyāma, app'eva nāma tatiyānaṃ migajātānaṃ <b>āsayaṃ</b> passeyyāma, yattha te gāhaṃ gaccheyyun'ti.					āsay	a masc	13	2	83	[sound:āsaya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āsaya 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhāva 1	ss		masc	in comps						state; condition; characteristic; nature			√bhū 1 a (to be)		√bhū > bhav + *a	bhāva	√bhū										AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	sabbehi me piyehi manāpehi nānā-<b>bhāvo</b> vinā-<b>bhāvo</b>	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections	DN 22.18	mahāsatipaṭṭhānasuttaṃ	uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyo-<b>bhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	33n	bhāv	a masc	13	2	86	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhāva 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
yāma 4	s		adj		yama					of the underworld; of the world of the dead; lit. belonging to the end			√yam 1 a (to control, strive, end)		√yam > yām + a + *a<br/>yama + *a	yāma	√yam																SN 56.11	dhammacakkappavattanasuttaṃ	tāvatiṃsānaṃ devānaṃ saddaṃ sutvā <b>yāmā</b> devā saddam'anussavesum	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas	37n	yām	a adj	13	2	136	[sound:yāma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yāma 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
antarāya	psp	7	masc						+dat	obstacle; danger; lit. coming in-between			√i 1 a (to come, go)		antara + √i > ay + *a	antarāya	√i				DHP 286	maggavaggo	'idha vassaṃ vasissāmi, idha hem’anta-gimhisu; <br/>iti bālo vicinteti, <b>antarāyaṃ</b> na bujjhati.'				Trad		sabb’ītiyo vivajjantu, sabba-rogo vinassatu, mā te bhavatv’<b>antarāyo</b>, sukhī dīgh’āyuko bhava.	Yathā vāri-vahā		Thanksgiving Recitations	DN 1.1	brahmajālasuttaṃ	tatra ce tumhe assatha kupitā vā anattamanā vā, tumhaṃ yev’assa tena <b>antarāyo</b>.				40n	antarāy	a masc	13	2	84	[sound:antarāya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=antarāya&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
moggallāna 1	p	7	masc		muggala					name of one of the Buddha's chief disciples; great disciple of the Buddha; foremost disciple in psychic power; lit. descendent of Muggala					muggala > moggala + *yāna	maudgalyāyana			(AN 1.190) etad'aggaṃ, bhikkhave, mama sāvakānaṃ bhikkhūnaṃ iddhimantānaṃ yad'idaṃ mahāmoggallāno<br/>(UDa) mahāmoggallāno'ti pūjāvacanaṃ. guṇavisesehi mahanto moggallāno'ti hi mahāmoggallāno														AN 7.61	pacalāyamānasuttaṃ	tato tvaṃ, <b>moggallāna</b>, uṭṭhāy'āsanā udakena akkhīni anumajjitvā disā anuvilokeyyāsi, nakkhattāni tārakarūpāni ullokeyyāsi					moggallān	a masc	13	2	298	[sound:moggallāna.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=moggallāna 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
accaya 2	pp	11	masc		acceti					fault; offence; transgression; lit. going beyond (the norm)			√i 1 a (to come, go)		ati + √i > ay + *a	atyaya	√i				MN 140	dhātuvibhaṅgasuttaṃ	<b>accayo</b> maṃ, bhante, accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo'haṃ bhagavantaṃ āvusovādena samudācaritabbaṃ amaññissaṃ.										SN 12.70	susimasuttaṃ	"tassa me, bhante, bhagavā <b>accayaṃ accayato</b> paṭiggaṇhātu, āyatiṃ saṁvarāyā""ti."					accay	a masc	13	2	373	[sound:accaya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=accaya 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
saṃvara 2	pps	4	masc		saṃvarati				+instr or +gen	control (over); restraint (of); holding back (of)			√var 1 a (to cover, dress, restrain)		saṃ + √var + a	saṃvara	√vṛ				DHP 360	bhikkhuvaggo	cakkhunā <b>saṃvaro</b> sādhu, sādhu sotena <b>saṃvaro</b>,<br/>ghānena <b>saṃvaro</b> sādhu, sādhu jivhāya <b>saṃvaro</b>.				AN 10.61	avijjāsuttaṃ	tīṇi’p’āhaṃ sucaritāni sāhārāni vadāmi, no anāhārāni. ko c’āhāro tiṇṇaṃ sucaritānaṃ? ‘indriya-<b>saṃvaro</b>’ti’ssa vacanīyaṃ.				MN 107	gaṇakamoggallānasuttaṃ	tassa <b>saṁvarāya</b> paṭipajjāhi, rakkhāhi cakkhu’ndriyaṁ cakkhu’ndriye saṁvaraṁ āpajjāhi.	Anupubba-sikkhā	The Gradual Training	Teachings	18n	saṃvar	a masc	13	2	214	[sound:saṃvara.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṃvara 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vāda 4	pp	13	masc		vadati					saying; speaking; mentioning			√vad 1 a (to speak, say)		√vad + *a	vāda	√vad				DHP 246	malavaggo	yo pāṇam’atipāteti, musā-<b>vādañ</b>’ca bhāsati. <br/>loke adinnam’ādiyati, paradārañ’ca gacchati. 										VIN PAT PC 73	mohana sikkhāpada	tañ’ce bhikkhuṃ aññe bhikkhū jāneyyuṃ: nisinnapubbaṃ iminā bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana <b>vādo</b> bhiyyo'ti					vād	a masc	13	2	214	[sound:vāda.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vāda 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
māsa 2	pp	4	masc							bean						māṣa					DN 22.5	mahāsatipaṭṭhānasuttaṃ	seyyathā’pi bhikkhave ubhatomukhā putoḷi pūrā nānāvihitassa dhaññassa seyyath’idaṃ sālīnaṃ vīhīnaṃ muggānaṃ <b>māsānaṃ</b> tilānaṃ taṇḍulānaṃ										DN 22.5	mahāsatipaṭṭhānasuttaṃ	tam’enaṃ cakkhumā puriso muñcitvā paccavekkheyya — ‘ime sālī, ime vīhī ime muggā ime <b>māsā</b> ime tilā ime taṇḍulā’ti.					mās	a masc	13	2	198	[sound:māsa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=māsa 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
magga 1	pnp	9	masc							road; path; track			√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg				DHP 123	pāpavaggo	vāṇijo'va bhayaṃ <b>maggaṃ</b>, appasattho mahaddhano,<br/>visaṃ jīvitu'kāmo'va, pāpāni parivajjaye.				SN 12.65	nagarasuttaṃ	seyyathā'pi, bhikkhave, puriso araññe pavane caramāno passeyya purāṇaṃ <b>maggaṃ</b> purāṇ'añjasaṃ pubbakehi manussehi anuyātaṃ.				MN 107	gaṇakamoggallānasuttaṃ	taṃ kiṃ maññasi, brāhmaṇa, idha puriso āgaccheyya rājagahaṃ gantu'kāmo. so taṃ upasaṅkamitvā evaṃ vadeyya, icchām'ahaṃ, bhante, rājagahaṃ gantuṃ, tassa me rājagahassa <b>maggaṃ </b>upadisā'ti.					magg	a masc	13	2	1356	[sound:magga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=magga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sunakkhatta 2	pp	13	masc		nakkhatta					personal name of a former monk; lit. good star sign			√nakkh 1 a (to attain, arrive)		su + √nakkh + a + tta<br/>su + nakkha + tta	sunakṣatra	√nakṣ				MN 105	sunakkhattasuttaṃ	atha kho <b>sunakkhatto</b> licchaviputto yena bhagavā ten'upasaṅkami; upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi.										MN 105	sunakkhattasuttaṃ	taṃ kiṃ maññasi, <b>sunakkhatta,</b> api nu tassa purisassa tasmiṃ vante puna bhottu'kamyatā assā'ti?					sunakkhatt	a masc	13	2	158		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sunakkhatta 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
putta 1	sss	3	masc							child; son						putra					SNP 8	mettasuttaṃ<br/>uragavaggo	mātā yathā niyaṃ <b>puttam</b> āyusā eka-puttam’anurakkhe, <br/>evam’pi sabba-bhūtesu, mānasaṃ bhāvaye aparimāṇaṃ.	Karaṇīya-metta-sutta	The Buddha’s Words on Loving-Kindness	Protective Recitations	SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	mātāpitu upaṭṭhānaṃ, <b>putta</b>-dārassa saṅgaho.<br/>anākulā ca kammantā, etaṃ maṅgalam’uttamaṃ. 	Maṅgala-sutta	The Highest Blessings	Protective Recitations	MN 27	cūḷahatthipadopamasuttaṃ	taṃ dhammaṃ suṇāti gahapati vā gahapati-<b>putto</b> vā aññatarasmiṃ vā kule paccājāto.	Anupubba-sikkhā	The Gradual Training	Teachings	51n	putt	a masc	13	2	716	[sound:putta.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=putta 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhoga 1	psp	7	masc		bhuñjati					wealth; possession; property			√bhuj 2 ṃa (to eat, enjoy)		√bhuj > bhog + a		√bhuj				MN 39	mahāassapurasuttaṃ	seyyathā’pi puriso bandhanāgāre baddho assa. so aparena samayena tamhā bandhanā mucceyya sotthinā abbhayena, na c’assa kiñci <b>bhogānaṃ</b> vayo.				VIBH 4.1.1	dukkhasaccaṃ	ñāti-byasanena vā phuṭṭhassa, <b>bhoga</b>-byasanena vā phuṭṭhassa, roga-byasanena vā phuṭṭhassa, sīla-byasanena vā phuṭṭhassa, diṭṭhi-byasanena vā phuṭṭhassa	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 14	cūḷa dukkhakkhandhasuttaṃ	so tesaṃ bhogānaṃ ārakkh’ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, kin’ti me <b>bhoge</b> n’eva rājāno hareyyuṃ, na corā hareyyuṃ, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā hareyyun’ti				23n	bhog	a masc	13	2	474	[sound:bhoga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhoga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
upakkilesa	ss		masc		upakilissati					impurity; defilement; blemish; corruption			√kilis 3 ya (to be dirty, be molested)		upa + √kilis > kiles + *a	upakleśa	√kliś	upakilesa									MN 39	mahāassapurasuttaṃ	so ime pañca nīvaraṇe pahāya cetaso <b>upakkilese</b> paññāya dubbalīkaraṇe	Anupubba-sikkhā	The Gradual Training	Teachings	MN 39	mahāassapurasuttaṃ	so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat’<b>ūpakkilese</b> mudubhūte kammaniye ṭhite āneñjappatte  pubbenivās'ānussatiñāṇāya cittaṃ abhininnāmeti.	Anupubba-sikkhā	The Gradual Training	Teachings	18n	upakkiles	a masc	13	2	269	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upakkilesa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
paccaya 2	psp	7	masc		pacceti					cause; reason; supporting condition; precondition; requirement			√i 1 a (to come, go)		pati + √i > ay + *a	pratyaya	√i				VIN PAT NP 29	sāsaṅka sikkhāpada	siyā ca tassa bhikkhuno koci'd'eva <b>paccayo</b> tena cīvarena vippavāsāya, chārattaparamaṃ tena bhikkhunā tena cīvarena vippavasitabbaṃ.				DSa	Nidānakathā	jhāna-<b>paccayo</b>, magga-<b>paccayo</b>, sampayutta-<b>paccayo</b>, vippayutta-<b>paccayo</b>, atthi-<b>paccayo</b>, n’atthi-<b>paccayo</b>, vigata-<b>paccayo</b>, avigata-<b>paccayo</b>.	Paṭṭhāna-mātikā-pāṭho		Funeral Chants	VIN PAT PC 49	senāvāsa sikkhāpada	siyā ca tassa bhikkhuno koci'd'eva <b>paccayo</b> senaṃ gamanāya, dirattatirattaṃ tena bhikkhunā senāya vasitabbaṃ. tato ce uttariṃ vaseyya, pācittiyaṃ.				65n	paccay	a masc	13	2	579	[sound:paccaya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paccaya 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
purisa 1	ssp	6	masc							man; person						puruṣa					SN 11.3	dhajaggasuttaṃ	arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisa</b>-dammasārathi satthā devamanussānaṃ buddho bhagavā	Buddh’ābhitthuti	Homage to the Buddha	Homage to the Triple Gem	AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	maraṇa-dhammo’mhi, maraṇaṃ anatītoti abhiṇhaṃ paccavekkhitabbaṃ itthiyā vā <b>purisena</b> vā gahaṭṭhena vā pabbajitena vā.	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections	MN 152	indriyabhāvanāsuttaṃ	seyyathā'pi, ānanda, balavā <b>puriso</b> samiñjitaṃ vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya.				02n	puris	a masc	13	2	2155	[sound:purisa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=purisa 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sāra 2	ppp	11	masc		sarati					core; essence; substance; value			√sar 1 a (to go, flow)		√sar + *a	sāra	√sṛ				SN 22.95	pheṇapiṇḍūpamasuttaṃ	kiñ’hi siyā, bhikkhave, pheṇa-piṇḍe <b>sāro</b>?				DHP 011	yamakavaggo	asāre sāramatino, <b>sāre</b> c'āsāradassino,<br/>te sāraṃ n'ādhigacchanti, micchāsaṅkappagocarā.				DHP 012	yamakavaggo	sārañ'ca sārato ñatvā, asārañ'ca asārato,<br/>te <b>sāraṃ </b>adhigacchanti, sammāsaṅkappa-gocarā.					sār	a masc	13	2	131	[sound:sāra.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāra 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
attha 01	ps	3	masc							meaning; significance			√ar 1 a (to move, attain)		√ar + tha	artha	√ṛ				SN 22.4	dutiyahāliddikānisuttaṃ	imassa nu kho, bhante, bhagavatā saṃkhittena bhāsitassa kathaṃ vitthārena <b>attho</b> daṭṭhabbo’ti?				MN 27	cūḷahatthipadopamasuttaṃ	so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ s’<b>ātthaṃ</b> sabyañjanaṃ, kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti.	Buddh'ābhitthuti	Homage to the Buddha	Homage to the Triple Gem	SN 22.1	nakulapitusuttaṃ	sādhu vat'āyasmantaṃ'y'eva sāriputtaṃ paṭibhātu etassa bhāsitassa <b>attho</b>'ti.				02n	atth	a masc	13	2	2769	[sound:attha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=attha 01&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sāriputta	pp	3	masc	matr, comp						name of one of the Buddha's chief disciples; great disciple of the Buddha; foremost disciple in great wisdom; lit. son of Sāri					sāri + putta	śāriputra			(MNa) sāriputto'ti ca pana manti sāriyā brāhmaṇiyā putto'ti ca pana evaṃ maṃ sabrahmacārī jānanti.<br/>(AN 1.189) etad'aggaṃ, bhikkhave, mama sāvakānaṃ bhikkhūnaṃ mahāpaññānaṃ yad'idaṃ sāriputto.		MN 24	rathavinītasuttaṃ	evaṃ vutte, āyasmā <b>sāriputto</b> āyasmantaṃ puṇṇaṃ mantāṇiputtaṃ etad'avoca, konāmo āyasmā, kathañ'ca pan'āyasmantaṃ sabrahmacārī jānantī'ti?				MN 43	mahāvedallasuttaṃ	sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ <b>sāriputtaṃ</b> uttariṃ pañhaṃ apucchi.				SN 22.1	nakulapitusuttaṃ	sādhu vat'āyasmantaṃ'y'eva <b>sāriputtaṃ</b> paṭibhātu etassa bhāsitassa attho'ti.					sāriputt	a masc	13	2	1836	[sound:sāriputta.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāriputta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
pañha	ppp	5	masc							question; enquiry			√pañh 1 a (to ask, question)		√pañh + a	praśna	√prach				AN 4.42	pañhabyākaraṇasuttaṃ	atthi bhikkhave <b>pañho</b> ek’aṃsa-byākaraṇīyo, atthi <b>pañho</b> vibhajja-byākaraṇīyo, atthi <b>pañho</b> paṭipucchā-byākaraṇīyo; atthi <b>pañho</b> ṭhapanīyo.				AN 3.68	kathāvatthusuttaṃ	sac’āyaṃ, bhikkhave, puggalo <b>pañhaṃ</b> puṭṭho samāno aññen’aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, kopañ’ca dosañ’ca appaccayañ’ca pātukaroti, evaṃ sant’āyaṃ, bhikkhave, puggalo akaccho hoti.				MN 43	mahāvedallasuttaṃ	sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ sāriputtaṃ uttariṃ <b>pañhaṃ</b> apucchi.					pañh	a masc	13	2	512	[sound:pañha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pañha&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
