id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
25187	jahati 1	psp	8		pr					trans	+acc	gives up; leaves; abandons; deserts			√hā 1 a (to abandon)	√hā + hā + a > jaha	jaha + ti	h > j					jahāti	√hā	jahāti					SN 22.95	pheṇapiṇḍūpamasuttaṃ	āyu usmā ca viññāṇaṃ,<br/>yadā kāyaṃ <b>jahant'</b>imaṃ,<br/>apaviddho tadā seti,<br/>parabhattaṃ acetanaṃ.				SNP 71	piṅgiya māṇava pucchā<br/>pārāyanavaggo 16	disvāna rūpesu vihaññamāne,<br/>ruppanti rūpesu janā pamattā,<br/>tasmā tuvaṃ piṅgiya appamatto,<br/><b>jahassu</b> rūpaṃ apunabbhavāya.				DHP 091	arahantavaggo	uyyuñjanti satīmanto, na nikete ramanti te, <br/>haṃsā'va pallalaṃ hitvā, okam'okaṃ <b>jahanti</b> te.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses	UD 45	uposathasuttaṃ	puna caparaṃ, bhikkhave, yā kāci mahānadiyo, seyyath'idaṃ gaṅgā yamunā aciravatī sarabhū mahī, tā mahāsamuddaṃ patvā <b>jahanti</b> purimāni nāmagottāni, mahāsamuddo'tveva saṅkhaṃ gacchanti				SN 22.95	pheṇapiṇḍūpamasuttaṃ	<b>jaheyya</b> sabbasaṃyogaṃ, kareyya saraṇ'attano, <br/>careyy'ādittasīso'va, patthayaṃ accutaṃ padan'ti.				15n	jah	ati pr	73	3	117	[sound:jahati.mp3]	ch	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jahati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
48434	ramati	ps	28		pr					intrans	+loc	enjoys; finds pleasure (in); takes delight (in); likes			√ram 1 a (to delight, please)	√ram + a > rama	rama + ti	ramatī with metrically lengthened ī					ramate	√ram						DHP 79	paṇḍitavaggo	dhammapīti sukhaṃ seti,<br/>vippasannena cetasā,<br/>ariyappavedite dhamme,<br/>sadā <b>ramati</b> paṇḍito.				DHP 99	arahantavaggo	ramaṇīyāni araññāni,<br/>yattha na <b>ramatī</b> jano,<br/>vītarāgā <b>ramissanti</b>,<br/>na te kāmagavesino.				DHP 091	arahantavaggo	uyyuñjanti satīmanto, na nikete <b>ramanti</b> te, <br/>haṃsā'va pallalaṃ hitvā, okam'okaṃ jahanti te.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses	THI 71	subhājīvakambavanikātherīgāthā	madhurañ'ca pavanti sabbaso,<br/>kusumarajena samuṭṭhitā dumā,<br/>paṭhamavasanto sukho utu,<br/>ehi <b>ramāma </b>supupphite vane.				DHP 116	pāpavaggo	abhittharetha kalyāṇe, pāpā cittaṃ nivāraye, <br/>dandhañ'hi karoto puññaṃ, pāpasmiṃ <b>ramatī</b> mano.				15n	ram	ati pr	73	3	120	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ramati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9270	ārabhati 1.1	ss	8		pr					trans	+acc	begins; starts; undertakes; arouses oneself (to); makes an effort (to)			√rabh 1 a (to begin)	√rabh + a > rabha	ā + rabha + ti						ārabhate	√rabh						SN 6.14	aruṇavatīsuttaṃ	<b>ārabbhatha</b> nikkhamatha,<br/>yuñjatha buddhasāsane,<br/>dhunātha maccuno senaṃ,<br/>naḷ'āgāraṃ'va kuñjaro.				AN 8.80	kusītārambhavatthusuttaṃ	kammaṃ kho pana me karontassa kāyo kilamissati. hand'āhaṃ nipajjāmī'ti. so nipajjati, na vīriyaṃ <b>ārabhati</b> appattassa pattiyā anadhigatassa adhigamāya asacchikatassa sacchikiriyāya.	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings	DN 22.18	mahāsatipaṭṭhānasuttaṃ	uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ <b>ārabhati</b> cittaṃ paggaṇhāti padahati	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings													30n	ārabh	ati pr	73	3	194	[sound:ārabhati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ārabhati 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63429	upeti 2	ppp	15		pr					trans	+acc	enters; gets involved (with); engages (in); lit. approaches			√i 1 a (to come, go)	√i + a > e	upa + e + ti	i > e					upeti	√i						SNP 41	duṭṭhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 3	vadanti ve duṭṭhamanā'pi eke,<br/>atho'pi ve saccamanā vadanti,<br/>vādañ'ca jātaṃ muni no <b>upeti</b>,<br/>tasmā munī n'atthi khilo kuhiñci.				SNP 41	duṭṭhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 3	upayo hi dhammesu <b>upeti</b> vādaṃ,<br/>anūpayaṃ kena kathaṃ vadeyya,<br/>attā nirattā na hi tassa atthi,<br/>adhosi so diṭṭhim'idh'eva sabban'ti.				SN 12.15	kaccānagottasuttaṃ	upay'upādān'ābhinivesavinibandho khv'āyaṃ, kaccāna, loko yebhuyyena. tañ'c'āyaṃ upay'upādānaṃ cetaso adhiṭṭhānaṃ abhinives'ānusayaṃ na <b>upeti</b> na upādiyati n'ādhiṭṭhāti, attā me'ti.				SN 22.85	yamakasuttaṃ	so rūpaṃ <b>upeti</b> upādiyati adhiṭṭhāti attā me'ti.											up	eti pr	73	3	312			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upeti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42003	papatati 2	pp			pr					trans	+acc	falls down; falls forward; falls off; falls (into)			√pat 1 a (to fall)	√pat + a > pata	pa + pata + ti						prapatati	√pat						SN 56.42	papātasuttaṃ	te jātisaṃvattanike'pi saṅkhāre abhisaṅkharitvā jarāsaṃvattanike'pi saṅkhāre abhisaṅkharitvā ... jātipapātam'pi <b>papatanti</b>, jarāpapātam'pi <b>papatanti</b>				SN 12.63	puttamaṃsūpamasuttaṃ	evañ'hi, bhikkhave, tassa purisassa hoti, imaṃ c'āhaṃ aṅgārakāsuṃ <b>papatissāmi</b>, tatonidānaṃ maraṇaṃ vā nigacchāmi maraṇamattaṃ vā dukkhan'ti				AN 8.74	dutiya maraṇassatisuttaṃ	upakkhalitvā vā <b>papateyyaṃ</b>, bhattaṃ vā me bhuttaṃ byāpajjeyya, pittaṃ vā me kuppeyya, semhaṃ vā me kuppeyya, satthakā vā me vātā kuppeyyuṃ																	papat	ati pr	73	3	86			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=papatati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
29518	kīḷati	p			pr					trans	+instr	plays (with); has fun (with)			√kīḷ 1 a (to play)	√kīḷ + a > kīḷa	kīḷa + ti						krīḷati	√krīḍ						MN 35	cūḷasaccakasuttaṃ	seyyathā'pi nāma kuñjaro saṭṭhihāyano gambhīraṃ pokkharaṇiṃ ogāhetvā sāṇadhovikaṃ nāma kīḷitajātaṃ <b>kīḷati</b>, evam'ev'āhaṃ samaṇaṃ gotamaṃ sāṇadhovikaṃ maññe kīḷitajātaṃ <b>kīḷissāmi</b>.				MN 38	mahātaṇhāsaṅkhayasuttaṃ	sa kho so, bhikkhave, kumāro vuddhim'anvāya indriyānaṃ paripākam'anvāya yāni tāni kumārakānaṃ kīḷāpanakāni tehi <b>kīḷati</b>, seyyath'idaṃ, vaṅkakaṃ ghaṭikaṃ mokkhacikaṃ ciṅgulakaṃ patt'āḷhakaṃ rathakaṃ dhanukaṃ.				TH 257	pārāpariyattheragāthā	te kilesā pavaḍḍhantā, āvisanti bahuṃ janaṃ.<br/><b>kīḷanti</b> maññe bālehi, ummattehi'va rakkhasā.																	kīḷ	ati pr	73	3	148			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kīḷati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
55700	sevati 2	p			pr					trans	+acc	practices; pursues; engages (in); cultivates			√sev 1 a (to serve, associate)	√sev + a > seva	seva + ti						sevate	√sev						DHP 167	lokavaggo	hīnaṃ dhammaṃ na <b>seveyya</b>,<br/>pamādena na saṃvase,<br/>micchādiṭṭhiṃ na <b>seveyya</b>,<br/>na siyā lokavaḍḍhano.				SNP 52	tuvaṭakasuttaṃ<br/>aṭṭhakavaggo 14	āthabbaṇaṃ supinaṃ lakkhaṇaṃ,<br/>no vidahe atho'pi nakkhattaṃ,<br/>virutañ'ca gabbhakaraṇaṃ,<br/>tikicchaṃ māmako na <b>seveyya</b>.				MN 137	saḷāyatanavibhaṅgasuttaṃ	tayo satipaṭṭhānā yad'ariyo <b>sevati</b> yad'ariyo sevamāno satthā gaṇam'anusāsitum'arahati, so vuccati yogg'ācariyānaṃ anuttaro purisadammasārathī'ti																	sev	ati pr	73	3	99			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sevati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49633	saddahati	pp	26		pr					trans	+acc	believes (in); has faith (in); has confidence (in); has conviction (in)			√dhā 1 a (to place, support)	√dhā + a > dhā > daha (irreg)	sad + daha + ti						śraddadhāti	√dhā						DN 33.8	saṅgītisuttaṃ	idh'āvuso bhikkhu saddho hoti <b>saddahati</b> tathāgatassa bodhiṃ				SN 25.1	cakkhusuttaṃ	yo, bhikkhave, ime dhamme evaṃ <b>saddahati</b> adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.				SN 22.85	yamakasuttaṃ	tassa so gahapati vā gahapatiputto vā mittato'pi naṃ <b>saddaheyya</b>, suhajjato'pi naṃ saddaheyya, tasmiñ'ca vissāsaṃ āpajjeyya.																	saddah	ati pr	73	3	92			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saddahati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27204	kandati	p			pr					intrans		cries; weeps; wails			√kand 1 a (to wail, cry out)	√kand + a > kanda	kanda + ti						krandati	√krand		(MNa) <b>kandatī</b>'ti rodati.				MN 13	mahā dukkhakkhandhasuttaṃ	tassa ce, bhikkhave, kulaputtassa evaṃ uṭṭhahato ghaṭato vāyamato te bhogā n'ābhinipphajjanti. so socati kilamati paridevati urattāḷiṃ <b>kandati</b>, sammohaṃ āpajjati, moghaṃ vata me uṭṭhānaṃ, aphalo vata me vāyāmo'ti				MN 22	alagaddūpamasuttaṃ	so socati kilamati paridevati urattāḷiṃ <b>kandati</b> sammohaṃ āpajjati. evaṃ kho, bhikkhu, bahiddhā asati paritassanā hotī'ti.				MN 36	cakkasuttaṃ	tassa sā sukhā vedanā nirujjhati. sukhāya vedanāya nirodhā uppajjati dukkhā vedanā. so dukkhāya vedanāya phuṭṭho samāno socati kilamati paridevati urattāḷiṃ <b>kandati</b> sammohaṃ āpajjati.																	kand	ati pr	73	3	97			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kandati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65803	vedayati 1	pp			pr					trans	+acc	feels; experiences; senses; lit. causes to know			√vid 8 *aya (to know, sense, feel)	√vid + *aya > vedaya	vedaya + ti	i > e					vedayati	√vid	vedeti, vediyati					SN 12.12	moḷiyaphaggunasuttaṃ	ko nu kho, bhante, <b>vedayatī</b>'ti? no kallo pañho'ti bhagavā avoca, vedayatī'ti ahaṃ na vadāmi.				SN 22.79	khajjanīyasuttaṃ	kiñ'ca, bhikkhave, vedanaṃ vadetha? <b>vedayatī</b>'ti kho, bhikkhave, tasmā vedanā'ti vuccati. kiñ'ca vedayati? sukham'pi vedayati, dukkham'pi vedayati, adukkham'asukham'pi vedayati				SN 47.10	bhikkhunupassayasuttaṃ	tassa kismiñci'd'eva pasādanīye nimitte cittaṃ paṇidahato pāmojjaṃ jāyati. pamuditassa pīti jāyati. pītimanassa kāyo passambhati. passaddhakāyo sukhaṃ <b>vedayati</b>. sukhino cittaṃ samādhiyati.																	veday	ati pr	73	3	183			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vedayati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
22178	gaccha 1	p	5		imp	2nd sg	gacchatu			trans	+acc	go!; begone!			√gam 1 a (to go)	√gam + a > gama > gaccha (irreg)	gaccha + a						gaccha	√gam						SN 17.3	kummasuttaṃ	taggha'si, tāta kumma, khato, taggha upahato. etena hi te, tāta kumma, suttakena pitaro ca pitāmahā ca anayaṃ āpannā byasanaṃ āpannā. <b>gaccha</b> dāni tvaṃ, tāta kumma, na dāni tvaṃ amhākan'ti.				kaccāyana	ākhyātakappa 479	hivibhatti lopam'āpajjate vā. <b>gaccha</b>, gacchāhi, gama, gamāhi, gamaya, gamayāhi. hī'ti kim'atthaṃ? gacchati, gamayati.				VIN PAT PC 42	paṇītabhojana sikkhāpada	tassa dāpetvā vā adāpetvā vā uyyojeyya, <b>gacch</b>'āvuso, na me tayā saddhiṃ kathā vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti																	!gacch	ati pr	73	3	210	[sound:gaccha.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gaccha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63084	upasaṅkamati	pp	5		pr					trans	+acc	approaches; goes (to); visits; lit. goes near			√kam 1 a (to go)	√kam + a > kama	upa + saṃ + kama + ti	ṃ > ṅ					upasaṃkrāmati	√kram						DN 4.2	soṇadaṇḍasuttaṃ	sace bhavaṃ soṇadaṇḍo samaṇaṃ gotamaṃ dassanāya <b>upasaṅkamissati</b>, bhoto soṇadaṇḍassa yaso hāyissati, samaṇassa gotamassa yaso abhivaḍḍhissati.				SN 20.9	nāgasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. tena kho pana samayena aññataro navo bhikkhu ativelaṃ kulāni <b>upasaṅkamati</b>.				AN 7.61	pacalāyamānasuttaṃ	tasmā't'iha, moggallāna, evaṃ sikkhitabbaṃ, na uccāsoṇḍaṃ paggahetvā kulāni <b>upasaṅkamissāmī</b>'ti				MN 70	kīṭāgirisuttaṃ	idha saddhājāto <b>upasaṅkamati</b>, upasaṅkamanto payirupāsati, payirupāsanto sotaṃ odahati, ohitasoto dhammaṃ suṇāti, sutvā dhammaṃ dhāreti, dhatānaṃ dhammānaṃ atthaṃ upaparikkhati,											upasaṅkam	ati pr	73	3	192	[sound:upasaṅkamati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upasaṅkamati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44756	paṭiggaṇhāti 2	ppp	11		pr					trans	+acc	(of an apology) accepts			√gah 6 ṇhā (to grasp)	√gah + ṇhā > gaṇhā	pati + gaṇhā + ti						pratigṛhṇāti	√grah √gṛbh	paṭigaṇhāti	(ANa) <b>taṃ te mayaṃ paṭiggaṇhāmā</b>'ti taṃ tava aparādhaṃ mayaṃ khamāma.				AN 4.159	bhikkhunīsuttaṃ	accayo maṃ, bhante, accagamā, yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, y'āhaṃ evam'akāsiṃ. tassā me, bhante, ayyo ānando accayaṃ accayato <b>paṭiggaṇhātu</b>, āyatiṃ saṃvarāyā'ti.				SN 11.24	accayasuttaṃ	tena kho pana samayena dve bhikkhū sampayojesuṃ, tatr'eko bhikkhu accasarā, atha kho so bhikkhu tassa bhikkhuno santike accayaṃ accayato deseti, so bhikkhu na<b>ppaṭiggaṇhāti</b>.				SN 1.35	ujjhānasaññisuttaṃ	taṃ veraṃ n'ābhinandāmi, <b>paṭiggaṇhāmi</b> vo'ccayan'ti.																	paṭiggaṇh	āti pr	73	3	288	[sound:paṭiggaṇhāti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭiggaṇhāti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
7592	anusāsati 1	ppp			pr					trans	+acc	advises; instructs; teaches			√sās 1 a (to order, instruct)	√sās + a > sāsa	anu + sāsa + ti						anuśāsati	√śās						DHP 77	paṇḍitavaggo	ovadeyya-<b>anusāseyya</b>,<br/>asabbhā ca nivāraye,<br/>satañ'hi so piyo hoti,<br/>asataṃ hoti appiyo.				SN 22.1	nakulapitusuttaṃ	ovadatu maṃ, bhante, bhagavā, <b>anusāsatu</b> maṃ, bhante, bhagavā, yaṃ mam'assa dīgharattaṃ hitāya sukhāyā'ti.				MIL 6.4.8	gorūpaṅga pañha	tad'ahu pabbajito santo, jātiyā sattavassiko.<br/>so pi maṃ <b>anusāseyya</b>, sampaṭicchāmi muddhanā																	anusās	ati pr	73	3	99			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anusāsati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
35243	namassati	ps			pr					trans	+acc	worships; venerates; reveres; honours			√namass 1 a (to bow, worship)	√namass + a > namassa	namassa + ti						namasyati	√namasya		(ANa) <b>namassantī</b>'ti kāyena namassanti, vācāya namassanti, manasā namassanti, dhamm'ānudhammapaṭipattiyā namassanti, sakkaronti garuṃ karonti.				AN 4.63	brahmasuttaṃ	tasmā hi ne <b>namasseyya</b>,<br/>sakkareyya ca paṇḍito,<br/>annena atha pānena,<br/>vatthena sayanena ca.				AN 10.176	cundasuttaṃ	no ce haritāni tiṇāni āmaseyyāsi, aggiṃ paricareyyāsi. no ce aggiṃ paricareyyāsi, pañjaliko ādiccaṃ <b>namasseyyāsi</b>				Thai		svākkhāto bhagavatā dhammo, dhammaṃ <b>namassāmi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	SN 7.15	mānatthaddhasuttaṃ	arahante sītībhūte, katakicce anāsave nihacca mānaṃ athaddho, te <b>namasse</b> anuttare'ti.										01n	namass	ati pr	73	3	106	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namassati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
69361	yācati 1	ppp	5		pr					ditrans	+acc	asks (for); begs (for); requests			√yāc 1 a (to beg)	√yāc + a > yāca	yāca + ti						yācati	√yāc						THI 32	dantikātherīgāthā	puriso aṅkusam'ādāya,<br/>dehi pādan'ti <b>yācati</b>,<br/>nāgo pasārayī pādaṃ,<br/>puriso nāgam'āruhi.				AN 3.101	loṇakapallasuttaṃ	añña'd'atthu pañjaliko'va naṃ <b>yācati</b>, dehi me, mārisa, urabbhaṃ vā urabbhadhanaṃ vā'ti.				VIN 1.2.6	kuṭikārasikkhāpadaṃ	suṇātu me, bhante, saṅgho. ayaṃ itthannāmo bhikkhu saññācikāya kuṭiṃ kattukāmo assāmikaṃ attuddesaṃ. so saṅghaṃ kuṭivatthuolokanaṃ <b>yācati</b>.				SN 35.95	mālukyaputtasuttaṃ	ettha dāni, māluṅkyaputta, kiṃ dahare bhikkhū vakkhāma yatra hi nāma tvaṃ, bhikkhu, jiṇṇo vuddho mahallako addhagato vayoanuppatto saṃkhittena ovādaṃ <b>yācasī'</b>ti.				KN 15.528	JA 528 mahābodhi jātakaṃ	tasmā n'ābhikkhaṇaṃ gacche, na ca gacche cirāciraṃ. kālena yācaṃ <b>yāceyya</b>, evaṃ mittā na jīyare.					yāc	ati pr	73	3	115	[sound:yācati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yācati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
51123	samanupassati 2	psp	11		pr					trans	+acc	regards; considers; recognises (as); sees (as)			√dis 1 a (to see)	√dis + a > disa > passa (irreg)	saṃ + anu + passa + ti	ṃ > m					samanupaśyati	√dṛś						MN 39	mahāassapurasuttaṃ	evam'eva kho, bhikkhave, bhikkhu yathā iṇaṃ yathā rogaṃ yathā bandhan'āgāraṃ yathā dāsabyaṃ yathā kantār'addhānamaggaṃ ime pañca nīvaraṇe appahīne attani <b>samanupassati</b>	Anupubba-sikkhā	The Gradual Training	Teachings	SN 2.30	nānātitthiyasāvakasuttaṃ	idha chinditamārite,<br/>hatajānīsu kassapo,<br/>na pāpaṃ <b>samanupassati</b>,<br/>puññaṃ vā pana attano,<br/>sa ve vissāsam'ācikkhi,<br/>satthā arahati mānanan'ti.				MN 64	mahāmālukyasuttaṃ	so yad'eva tattha hoti rūpagataṃ vedanāgataṃ saññāgataṃ saṅkhāragataṃ viññāṇagataṃ te dhamme aniccato dukkhato rogato gaṇḍato sallato aghato ābādhato parato palokato suññato anattato <b>samanupassati</b>.				SN 22.1	nakulapitusuttaṃ	na rūpaṃ attato <b>samanupassati</b>, na rūpavantaṃ vā attānaṃ, na attani vā rūpaṃ, na rūpasmiṃ vā attānaṃ. ahaṃ rūpaṃ, mama rūpan'ti na pariyuṭṭhaṭṭhāyī hoti.				AN 1.12	nīvaraṇappahāna vaggo	“n'āhaṃ aññaṃ eka-dhammam'pi <b>samanupassāmi</b> yena anuppanno vā byāpādo uppajjati uppanno vā byāpādo bhiyyo-bhāvāya vepullāya saṃvattati yatha'y'idaṃ paṭighanimittaṃ.				18n	samanupass	ati pr	73	3	617	[sound:samanupassati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=samanupassati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
23915	harati 2	pp	7		pr					trans	+acc	takes; steals; robs			√har 1 a (to carry)	√har + a > hara	hara + ti						harati	√hṛ		(VINa) dutiyapadaṃ aññesaṃ bhaṇḍaṃ harantassa gacchato vasena				SN 1.41	ādittasuttaṃ	dinnaṃ sukhaphalaṃ hoti,<br/>n'ādinnaṃ hoti taṃ tathā,<br/>corā <b>haranti</b> rājāno,<br/>aggi ḍahati nassati.				VIN 1.1.2	dutiyapārājikaṃ	theyyasaṅkhātan'ti ādiyeyyā'ti ādiyeyya <b>hareyya</b> avahareyya iriyāpathaṃ vikopeyya ṭhānā cāveyya saṅketaṃ vītināmeyya.				MN 14	cūḷa dukkhakkhandhasuttaṃ	so tesaṃ bhogānaṃ ārakkh'ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, kin'ti me bhoge n'eva rājāno <b>hareyyuṃ</b>, na corā <b>hareyyuṃ</b>, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā <b>hareyyun</b>'ti																	har	ati pr	73	3	135	[sound:harati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=harati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
