ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
52545	samudaya 1	pss	4	masc		samudeti					source; arising; origin; appearance			√i 1 a (to come, go)		saṃ + ud + √i > ay + *a	ṃ > m<br/>i > ay	kita	*a			samudaya	√i		(ANa) <b>samudayan</b>'ti uppattiṃ.		MN 10	mahāsatipaṭṭhānasuttaṃ	<b>samudaya</b>dhamm'ānupassī vā kāyasmiṃ viharati, vayadhamm'ānupassī vā kāyasmiṃ viharati, samudayavayadhamm'ānupassī vā kāyasmiṃ viharati.				DN 22.18	mahāsatipaṭṭhānasuttaṃ	yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkha<b>samudaye</b> ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.   	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 12.2	vibhaṅgasuttaṃ	evam'etassa kevalassa dukkhakkhandhassa <b>samudayo</b> hoti.	Paṭicca-samuppāda	Dependent Origination	Teachings							21n	samuday	a masc	43	2	374	[sound:samudaya.mp3]	√√	samudaya 1	arising; origin; appearance; lit. come up together			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=samudaya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
28897	khandha 1	pss	4	masc		√khand					mass; heap; pile; volume			√khand 1 a (to jump up, pile up)		√khand + a		kita	a			skandha	√skand				AN 3.101	loṇakapallasuttaṃ	seyyathā'pi,…, asu hi, bhante, gaṅgāya nadiyā mahā udaka<b>kkhandho</b> so amunā loṇakapallena loṇo na assa apeyyo				MN 27	cūḷahatthipadopamasuttaṃ	so aparena samayena appaṃ vā bhoga<b>kkhandhaṃ</b> pahāya mahantaṃ vā bhoga<b>kkhandhaṃ</b> pahāya appaṃ vā ñātiparivaṭṭaṃ pahāya mahantaṃ vā ñātiparivaṭṭaṃ pahāya 	Anupubba-sikkhā	The Gradual Training	Teachings	SN 12.2	vibhaṅgasuttaṃ	evam'etassa kevalassa dukkha<b>kkhandhassa</b> samudayo hoti.	Paṭicca-samuppāda	Dependent Origination	Teachings							18n	khandh	a masc	43	2	132	[sound:khandha.mp3]	√√	khandha 1	mass; heap; pile			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khandha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66606	vihāra 3	psp	22	masc		viharati					mode of living; way of life; way to spend time; mode of existence			√har 1 a (to live)		vi + √har > hār + *a	a > ā	kita	*a			vihāra	√hṛ				AN 4.41	samādhibhāvanāsuttaṃ	atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā diṭṭhadhammasukha<b>vihārāya</b> saṃvattati				MN 2.4	sabbāsavasuttaṃ	iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca phāsu<b>vihāro</b> cā'ti	Cattaro parikkhāra	The Four Requisites	Reflections	MN 65	bhaddālisuttaṃ	etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsu<b>vihārañ</b>'cā'ti.										30n	vihār	a masc	43	2	543	[sound:coming-soon.mp3]	√√	vihāra 3	mode of living; way of life			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vihāra 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40984	pamāda	sss	5	masc	abstr	pamajjati					carelessness; negligence; heedlessness			√mad 3 ya (to be mad, intoxicated)		pa + √mad > mād + *a	a > ā	kita	*a			pramāda	√mad		(MNa) pañcasu kāmaguṇesu cittavossaggalakkhaṇo <b>pamādo</b>, vossagg'ānuppadānaraso, sativippavāsapaccupaṭṭhāno'ti<br/>(MNa) <b>pamādan</b>'ti vissaṭṭhasatibhāvaṃ.<br/>(SNa) <b>pamādā cā</b>'ti ... sati-vippavāsa-lakkhaṇena pamādena ca.<br/>(SNa) <b>pamādo</b>'ti niddāya vā kilesavasena vā pamādo.		Pakiṇṇaka-gāthā	Miscellaneous Verses	<b>pamādo</b> rajo <b>pamādo</b>, pamād'ānupatito rajo, <br/>appamādena vijjāya, abbahe sallam'attano'ti.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses	SNP 22	uṭṭhānasuttaṃ<br/> cūḷavaggo 1	<b>pamādo</b> rajo <b>pamādo</b>, pamād'ānupatito rajo, <br/>appamādena vijjāya, abbahe sallam'attano'ti.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses	MN 19	dvedhāvitakkasuttaṃ	etāni, bhikkhave, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhave, mā <b>pamādo</b>attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							15n	pamād	a masc	43	2	179	[sound:pamāda.mp3]	√√	pamāda	carelessness; negligence; heedlessness			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pamāda&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38591	ogha 1	ppp	9	masc							(of water) flood; deluge; torrent			√gāh 1 a (to plunge, immerse)		ava + √gāh + a						ogha, augha	√gāh			(MW) suggests √vah	DHP 025	appamādavaggo	uṭṭhānen'appamādena, saṃyamena damena ca, <br/>dīpaṃ kayirātha medhāvī, yaṃ <b>ogho</b> n'ābhikīrati.				DHP 047	pupphavaggo	pupphāni h'eva pacinantaṃ, byāsattamanasaṃ naraṃ,<br/>suttaṃ gāmaṃ mah'<b>ogho</b>'va, maccu ādāya gacchati.				SNP 61	upasīva māṇava pucchā<br/>pārāyanavaggo 6	eko ahaṃ sakka mahantam'<b>oghaṃ,</b><br/>anissito no visahāmi tārituṃ,<br/>ārammaṇaṃ brūhi samantacakkhu,<br/>yaṃ nissito ogham'imaṃ tareyyaṃ.											ogh	a masc	43	2	200	[sound:ogha.mp3]	√√	ogha 1	(of water) flood; deluge; torrent			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ogha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65241	vāseṭṭha 2	n		masc							name of a Brahman family																												AN 8.44	vāseṭṭhasuttaṃ	ekaṃ samayaṃ bhagavā vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ. atha kho <b>vāseṭṭho</b> upāsako yena bhagavā tenupasaṅkami.											vāseṭṭh	a masc	43	2	300			vāseṭṭha 2	name of a Brahman family			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vāseṭṭha 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
6481	anta 3	psp	15	masc							end; side; extreme											anta					DHP 286	maggavaggo	idha vassaṃ vasissāmi, idha hem'a<b>nta</b>gimhisu, <br/>iti bālo vicinteti, antarāyaṃ na bujjhati.'										SN 56.11	dhammacakkappavattanasuttaṃ	dve'me, bhikkhave, <b>antā</b> pabbajitena na sevitabbā.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 12.15	kaccānagottasuttaṃ	sabbaṃ atthī'ti kho, kaccāna, ayam'eko <b>anto</b>. sabbaṃ n'atthī'ti ayaṃ dutiyo <b>anto</b>. ete te, kaccāna, ubho <b>ante</b> anupagamma majjhena tathāgato dhammaṃ deseti				17n	ant	a masc	43	2	239	[sound:coming-soon.mp3]	√√	anta 3	end; side; extreme			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anta 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26230	kaccāna	pnp	15	masc	patr	kati					family name; lit. descendant of Kati					kati > katy > kacc + yāna	ti > ty > cc	taddhita	yāna			kātyāyana		kaccāyana			SN 44.9	kutūhalasālāsuttaṃ	ayam'pi kho pakudho <b>kaccāno</b> saṅghī c'eva gaṇī ca gaṇ'ācariyo ca ñāto yasassī titthakaro sādhusammato bahujanassa.										SN 12.15	kaccānagottasuttaṃ	dvayanissito khv'āyaṃ,<b> kaccāna</b>, loko yebhuyyena, atthitañ'c'eva natthitañ'ca.				UD 68	kaccānasuttaṃ	addasā kho bhagavā āyasmantaṃ mahā<b>kaccānaṃ</b> avidūre nisinnaṃ pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya kāyagatāya satiyā ajjhattaṃ parimukhaṃ sūpaṭṭhitāya.					kaccān	a masc	43	2	182		√	kaccāna	family name; lit. descendant of Kati		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kaccāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30047	kopa 1	pp	19	masc		kuppati					anger; wrath; rage; temper			√kup 3 ya (to shake, be angry)		√kup > kop + *a	u > o	kita	*a			kopa	√kup				AN 3.68	kathāvatthusuttaṃ	sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno aññen'aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, <b>kopañ</b>'ca dosañ'ca appaccayañ'ca pātukaroti										AN 5.157	dukkathāsuttaṃ	dussīlo, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati <b>kopañ</b>'ca dosañ'ca appaccayañ'ca pātukaroti.											kop	a masc	43	2	96		√√	kopa 1	anger; wrath; rage; temper			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kopa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
16757	chanda 2	psp	8	masc		chādeti					(vinaya) consent; agreement; approval			√chand 8 *e (to desire, please)		√chand + a		kita	a			chanda	√chad				VIN PAT PC 79	kammappaṭibāhana sikkhāpada	yo pana bhikkhu dhammikānaṃ kammānaṃ <b>chandaṃ</b> datvā pacchā khīyanadhammaṃ āpajjeyya, pācittiyaṃ.				PAT PK	dhammayuttika-pubbakicca	pānīyaparibhojanīy'ūpaṭṭhapanañ'ca, <b>chanda</b>arahānaṃ bhikkhūnaṃ <b>chanda</b>āharaṇañ'ca, tesaññ'eva akat'uposathānaṃ pārisuddhiyā'pi āharaṇañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT SA 11	bhedānuvattaka sikkhāpada	dhammavādī c'eso bhikkhu vinayavādī c'eso bhikkhu amhākañ'c'eso bhikkhu <b>chandañ</b>'ca ruciñ'ca ādāya voharati, jānāti no bhāsati amhākam'p'etaṃ khamatī'ti										80n	chand	a masc	43	2	595	[sound:chanda.mp3]	√√	chanda 2	(vinaya) consent; agreement; approval		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=chanda 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56678	sota 1.1	ps	4	masc		savati					stream; river; current			√su 1 a (to flow)		√su > so + *ta	u > o	kita	*ta			srotas	√sru		(SNa) <b>sotan</b>'ti taṇhāsotaṃ.		SN 25.1	cakkhusuttaṃ	abhabbo'va tāva kālaṃ kātuṃ yāva na <b>sot'</b>āpattiphalaṃ sacchikaroti.										SN 2.8	tāyanasuttaṃ	chinda <b>sotaṃ</b> parakkamma, kāme panūda brāhmaṇa. <br/>nappahāya munī kāme, n'ekattam'upapajjati.	Tāyana-gāthā	On Protection	Verses							14n	sot	a masc	43	2	349	[sound:sota.mp3]	√√	sota 1	stream; river; current			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sota 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14151	bhāva 1	sss	19	masc	in comps	bhavati					state; condition; characteristic; nature			√bhū 1 a (to be, become)		√bhū > bhāv + *a	ū > āv	kita	*a			bhāva	√bhū				DN 22.18	mahāsatipaṭṭhānasuttaṃ	uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyo<b>bhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	sabbehi me piyehi manāpehi nānā<b>bhāvo</b> vinā<b>bhāvo</b>	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections	MN 48	kosambiyasuttaṃ	cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekī<b>bhāvāya</b> saṃvattanti.	Cha sāraṇīya-dhammā	Principles of Cordiality	Teachings							33n	bhāv	a masc	43	2	86	[sound:coming-soon.mp3]	√√	bhāva 1	state; condition; characteristic; nature			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhāva 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49616	sadda 1	s	25	masc		√sadd					sound; noise			√sadd 8 *e (to sound)		√sadd + a		kita	a			śabda	√śabd				VIN 1.0	verañjakaṇḍaṃ	taṃ kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo kitti<b>saddo</b> abbhuggato				SN 35.28	ādittasuttaṃ	sotaṃ ādittaṃ, <b>saddā</b> ādittā, sotaviññāṇaṃ ādittaṃ, sotasamphasso āditto	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas	SN 56.11	dhammacakkappavattanasuttaṃ	cātummahārājikānaṃ devānaṃ <b>saddaṃ</b> sutvā tāvatiṃsā devā saddam'anussāvesuṃ	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas							39n	sadd	a masc	43	2	488	[sound:coming-soon.mp3]	√√	sadda 1	sound; noise			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sadda 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
8688	apāya 1	ps	12	masc		apeti					state of loss; state of misery; lit. going away			√i 1 a (to come, go)		apa + √i > ay + *a	i > ay	kita	*a			apāya	√i		(ANa) <b>apāyo</b>'ti niraya-tiracchānayoni-pettivisaya-asurakāyā. sabbe'pi hi te vaḍḍhisaṅkhātassa āyassa abhāvato apāyā'ti vuccanti.		MN 4	bhayabheravasuttaṃ	micchādiṭṭhikammasamādānā, te kāyassa bhedā paraṃ maraṇā <b>apāyaṃ</b> duggatiṃ vinipātaṃ nirayaṃ upapannā.										SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	catūh'<b>apāyehi</b> ca vippamutto, <br/>cha cābhiṭhānāni abhabbo kātuṃ	Ratana-sutta		Protective Recitations							52n	apāy	a masc	43	2	286	[sound:coming-soon.mp3]	√√	apāya 1	state of loss; state of misery; hell; lit. going down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=apāya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44983	paṭilābha	psp	11	masc		paṭilabhati					obtaining (of); acquiring (of); gaining (of); personal acquisition (of)			√labh 1 a (to get)		pati + √labh > lābh + *a	a > ā	kita	*a			pratilābha	√labh				SN 22.96	gomayapiṇḍasuttaṃ	ettako'pi kho, bhikkhu, attabhāva<b>paṭilābho</b> n'atthi nicco dhuvo sassato avipariṇāmadhammo sassatisamaṃ tath'eva ṭhassati.				SN 12.2	vibhaṅgasuttaṃ	yā tesaṃ tesaṃ sattānaṃ tamhi tamhi sattanikāye jāti sañjāti okkanti abhinibbatti khandhānaṃ pātubhāvo āyatanānaṃ <b>paṭilābho</b>, ayaṃ vuccati jāti.	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 137	saḷāyatanavibhaṅgasuttaṃ	cakkhuviññeyyānaṃ rūpānaṃ iṭṭhānaṃ kantānaṃ manāpānaṃ manoramānaṃ lok'āmisapaṭisaṃyuttānaṃ <b>paṭilābhaṃ</b> vā paṭilābhato samanupassato										23n	paṭilābh	a masc	43	2	92	[sound:paṭilābha.mp3]	√√	paṭilābha	personal acquisition (of); obtaining (of); gaining (of)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭilābha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31502	loka 2	pp	9	masc		√lok					world; plane of existence			√lok 8 *e (to look)		√lok + a		kita	a			loka	√lok										DHP 269	dhammaṭṭhavaggo	pāpāni parivajjeti, sa munī tena so muni,<br/>yo munāti ubho <b>loke</b>, muni tena pavuccati.				SN 42.6	asibandhakaputtasuttaṃ	bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ <b>lokaṃ</b> upapajjeyyā'ti?											lok	a masc	43	2	3778	[sound:loka.mp3]	√√	loka 2	world; plane of existence			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=loka 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38437	obhāsa 1.1	ps		masc		obhāsati					light; radiance; aura; splendour			√bhās 1 a (to shine)		ava + √bhās + a	ava > o	kita	a			avabhāsa	√bhāś				TH 25	nandiyattheragāthā	<b>obhāsa</b>jātaṃ phalagaṃ, cittaṃ yassa abhiṇhaso.<br/>tādisaṃ bhikkhum'āsajja, kaṇha dukkhaṃ nigacchasī'ti.										SN 56.11	dhammacakkappavattanasuttaṃ	ayañ'ca dasasahassī lokadhātu saṅkampi sampakampi sampavedhi appamāṇo ca oḷāro <b>obhāso</b> loke pāturahosi atikkamm'eva devānaṃ dev'ānubhāvaṃ.	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas							37n	obhās	a masc	43	2	102	[sound:coming-soon.mp3]	√√	obhāsa 1	light; radiance; aura; splendor			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=obhāsa 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
52560	samudda	ppp	5	masc		samuddati					sea; ocean			√ud 2 ṃa (to be wet)		saṃ + √ud + ra	ṃ > m<br/>r > d	kita	ra			samudra	√und √ud				UD 45	uposathasuttaṃ	seyyathā'pi mahā<b>samuddo</b> ekaraso loṇaraso, <br/>evam'eva kho ayaṃ dhammavinayo ekaraso vimuttiraso.				DHP 127	pāpavaggo	na antalikkhe na <b>samudda</b>majjhe, na pabbatānaṃ vivaraṃ pavissa. <br/>na vijjatī so jagatippadeso, yatthaṭṭhito mucceyya pāpakammā.				UD 45	uposathasuttaṃ	ayaṃ, bhikkhave, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahā<b>samudde</b> abhiramanti											samudd	a masc	43	2	128		√√	samudda	the sea; ocean			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=samudda&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
10772	asura	np	5	masc		√sur	neg				titan; enemy of the devas; lit. anti-hero			√sur 1 a (to shine, be supreme)		na > a + √sur + a		kita	a	kammadhāraya	na + sura	asura	√sur				DN 18.4	janavasabhasuttaṃ	tena sudaṃ, bhante, devatā tāvatiṃsā attamanā honti pamuditā pītisomanassajātā dibbā vata bho kāyā paripūrenti, hāyanti <b>asura</b>kāyā'ti										UD 45	uposathasuttaṃ	ayaṃ, bhikkhave, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā <b>asurā</b> mahāsamudde abhiramanti											asur	a masc	43	2	131	[sound:asura.mp3]	√√	asura	demon; malevolent being; enemy of the devas; lit. anti-hero		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=asura&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2983	āhāra 1	psp	10	masc		āharati					food (for); fuel (for); sustenance (for); nutriment (for); (comm) condition			√har 1 a (to take, seize)		ā + √har > hār + *a	a > ā	kita	*a			āhāra	√hṛ		(VIN 2.5.4.10) <b>āhāro</b> nāma udakadantaponaṃ ṭhapetvā yaṃkiñci ajjhoharaṇīyaṃ, eso āhāro nāma.		SN 12.63	puttamaṃsūpamasuttaṃ	cattāro'me <b>āhārā</b> bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya : kabaḷīkāro <b>āhāro</b> oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ				MN 107	gaṇakamoggallānasuttaṃ	ehi tvaṃ bhikkhu bhojane mattaññū hohi. paṭisaṅkhā yoniso <b>āhāraṃ</b> āhāreyyāsi	Anupubba-sikkhā	The Gradual Training	Teachings	AN 10.61	avijjāsuttaṃ	avijjam'p'āhaṃ, bhikkhave, sāhāraṃ vadāmi, no anāhāraṃ. ko c'<b>āhāro</b> avijjāya? pañca nīvaraṇā'tissa vacanīyaṃ.										18n	āhār	a masc	43	2	260	[sound:āhāra.mp3]	√√	āhāra 1	food; fuel; sustenance			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āhāra 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43748	pāsāda	ppp	14	masc		pa ā √sad					mansion; stately home; palace; building with pillars			√sad 1 a (to sink, sit, settle)		pa + ā + √sad > sād + *a	a > ā	kita	*a			prāsāda	√sad		(ANt) <b>pāsādo</b> caturassapāsādo	(MW) `sitting forward'	DHPa 1.4.8	visākhāvatthu	bhante, imaṃ catumāsaṃ bhikkhusaṅghaṃ gahetvā idh'eva vasatha, <b>pāsādam</b>'ahaṃ karissāmī'ti.				DHP 028	appamādavaggo	pamādaṃ appamādena, yadā nudati paṇḍito,<br/>paññā<b>pāsādam</b>'āruyha, asoko sokiniṃ pajaṃ,<br/>pabbataṭṭho'va bhūmaṭṭhe, dhīro bāle avekkhati.				DN 14.4	mahāpadānasuttaṃ	atha kho, bhikkhave, bandhumā rājā vipassissa kumārassa tayo <b>pāsāde</b> kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi											pāsād	a masc	43	2	114	[sound:pāsāda.mp3]	√√	pāsāda	mansion; stately home; palace			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāsāda&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30490	kumāra 2	np	14	masc		√kumār					prince			√kumār 8 *e (to play)		√kumār + a		kita	a			kumāra	kumāra			(MW) ku māra, √mṛ ? 'easily dying'	JAa 1.3.6	mahiḷāmukha jātakavaṇṇanā	ajātasattu<b>kumāro</b> devadattassa gayāsīse vihāraṃ kāretvā nānaggarasehi tivassikagandhasālibhojanassa divase divase pañca thālipākasatāni abhihari										DN 14.4	mahāpadānasuttaṃ	atha kho, bhikkhave, bandhumā rājā vipassissa <b>kumārassa</b> tayo pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi											kumār	a masc	43	2	331	[sound:kumāra.mp3]	√	kumāra 2	prince		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kumāra 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
