Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
samudācarati	pr					trans	+acc	asserts; announces; expresses		√car 1 a (to move, walk)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car	VIN PAT PA 4	uttarimanussadhammasikkhāpadaṃ	yo pana bhikkhu anabhijānaṃ uttarimanussadhammaṃ att'upanāyikaṃ alam'ariyañāṇadassanaṃ <b>samudācareyya</b> iti jānāmi, iti passāmī'ti				samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc	occurs (to); comes to mind (of)		√car 1 a (to move, walk)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car	ITI 38	vitakkasuttaṃ	tathāgataṃ, bhikkhave, arahantaṃ sammāsambuddhaṃ dve vitakkā bahulaṃ <b>samudācaranti</b> khemo ca vitakko, paviveko ca.				samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc	behaves; acts		√car 1 a (to move, walk)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car	MN 51	kandarakasuttaṃ	amhākaṃ pana, bhante, dāsā'ti vā pessā'ti vā kammakarā'ti vā aññathā'va kāyena <b>samudācaranti</b> aññathā'va vācāya aññathā'va nesaṃ cittaṃ hoti.				samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc			√car 1 a (to act, behave)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car							samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc			√car 1 a (to act, behave)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car							samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sarati	pr					trans	+acc	remembers; recollects		√sar 1 a (to remember)	√sar + a > sara	sara + ti	smarati	√smṛ	AN 8.14	assakhaḷuṅkasuttaṃ	katame ca, bhikkhave, aṭṭha purisakhaḷuṅkā aṭṭha ca purisadosā? idha, bhikkhave, bhikkhū bhikkhuṃ āpattiyā codenti. so bhikkhu bhikkhūhi āpattiyā codiyamāno, na <b>sarāmī</b>'ti asatiyā nibbeṭheti.				sar	ati pr	127.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sarati	pr					-				√sar 1 a (to go, flow)	√sar + a > sara	sara + ti		√sṛ							sar	ati pr	127.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
saṃsandati	pr					intrans		interacts; socializes; lit. flows together		√sand 1 a (to flow)	√sand + a > sanda	saṃ + sanda + ti	saṃsyandati	√syand	AN 3.133	lekhasuttaṃ	seyyathā'pi, bhikkhave, udake lekhā khippaṃ'y'eva paṭivigacchati, na ciraṭṭhitikā hoti, evam'evaṃ kho, bhikkhave, idh'ekacco puggalo āgāḷhena'pi vuccamāno pharusena'pi vuccamāno amanāpena'pi vuccamāno sandhiyatim'eva <b>saṃsandatim</b>'eva sammodatim'eva.				saṃsand	ati pr	276.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃsandati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
saṃsandati	pr					intrans	+instr	agrees (with); fits (with); lit. flows together (with)		√sand 1 a (to flow)	√sand + a > sanda	saṃ + sanda + ti	saṃsyandati	√syand	AN 11.7	saññāsuttaṃ	acchariyaṃ, āvuso, abbhutaṃ, āvuso! yatra hi nāma satthu c'eva sāvakassa ca atthena attho byañjanena byañjanaṃ <b>saṃsandissati</b> samessati na viggayhissati, yad'idaṃ aggapadasmiṃ!				saṃsand	ati pr	276.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃsandati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
saṃsandati	pr					intrans	+instr	merges together (with); flows together (with); unites (with); lit. flows together (with)		√sand 1 a (to flow)	√sand + a > sanda	saṃ + sanda + ti	saṃsyandati	√syand							saṃsand	ati pr	276.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃsandati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
saṃsandati	pr					intrans	+instr	(of music) harmonizes; fits together		√sand 1 a (to flow)	√sand + a > sanda	saṃ + sanda + ti	saṃsyandati	√syand							saṃsand	ati pr	276.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃsandati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
saṃvattati	pr					intrans	+dat	leads (to); results (in); causes		√vatt 1 a (to be, proceed)	√vatt + a > vatta	saṃ + vatta + ti	saṃvartate	√vṛt	AN 2.19	adhikaraṇavaggo	yasmā ca kho, bhikkhave, akusalaṃ pahīnaṃ hitāya sukhāya <b>saṃvattati</b> tasm'āhaṃ evaṃ vadāmi, akusalaṃ, bhikkhave, pajahathā'ti.				saṃvatt	ati pr	1107.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃvattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sikkhati	pr					intrans	+loc	learns; trains (in); practices		√sikkh 1 a (to learn, train)	√sikkh + a > sikkha	sikkha + ti	śikṣati	√śikṣ	AN 5.114	andhakavindasuttaṃ	etha tumhe, āvuso, sīlavā hotha, pātimokkhasaṃvarasaṃvutā viharatha ācāragocarasampannā aṇumattesu vajjesu bhayadassāvino, samādāya <b>sikkhatha</b> sikkhāpadesū'ti				sikkh	ati pr	436.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sikkhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sikkhati	pr					intrans	+acc or +dat	trains (in); trains (for the purpose of); practices (for the sake of); practice (to); lit. trains (for)		√sikkh 1 a (to learn, train)	√sikkh + a > sikkha	sikkha + ti	śikṣati	√śikṣ	MN 140	dhātuvibhaṅgasuttaṃ	paññaṃ nappamajjeyya, saccam'anurakkheyya, cāgam'anubrūheyya, santim'eva so <b>sikkheyyā</b>'ti, ayam'uddeso dhātuvibhaṅgassa.				sikkh	ati pr	436.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sikkhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sikkhati	pr									√sikkh 1 a (to learn, train)	√sikkh + a > sikkha	sikkha + ti		√śikṣ							sikkh	ati pr	436.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sikkhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
suṇāti	pr					trans	+acc	hears		√su 4 ṇā (to hear)	√su + ṇā > suṇā	suṇā + ti	śṛṇoti	√śru	SN 35.246	vīṇopamasuttaṃ	seyyathā'pi, bhikkhave, rañño vā rājamahāmattassa vā vīṇāya saddo assutapubbo assa. so vīṇāsaddaṃ <b>suṇeyya</b>. so evaṃ vadeyya, ambho, kassa nu kho eso saddo evaṃrajanīyo evaṃkamanīyo evaṃmadanīyo evaṃmucchanīyo evaṃbandhanīyo'ti?				suṇ	āti pr	739.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=suṇāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
suṇāti	pr					trans	+acc	listens (to)		√su 4 ṇā (to hear)	√su + ṇā > suṇā	suṇā + ti	śṛṇoti	√śru							suṇ	āti pr	739.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=suṇāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
suṇoti	pr					trans	+acc	listens; hears		√su 4 ṇo (to hear)	√su + ṇo > suṇo	suṇo + ti	śṛṇoti	√śru	SNP 68	udaya māṇava pucchā<br/>pārāyanavaggo 13	kathaṃ satassa carato,<br/>viññāṇaṃ uparujjhati,<br/>bhagavantaṃ puṭṭhum'āgamma,<br/>taṃ <b>suṇoma</b> vaco tava.				suṇ	oti pr	110.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=suṇoti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	oti-pr	
seti	pr					intrans		lies; lies around; lit. sleeps		√sī 1 a (to lie, sleep)	√sī + a > se	se + ti	śete	√śī	MN 43	mahāvedallasuttaṃ	yadā kho, āvuso, imaṃ kāyaṃ tayo dhammā jahanti, āyu usmā ca viññāṇaṃ, ath'āyaṃ kāyo ujjhito avakkhitto <b>seti</b>, yathā kaṭṭhaṃ acetanan'ti.				s	eti pr	140.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=seti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
seti	pr					intrans		sleeps		√sī 1 a (to lie, sleep)	√sī + a > se	se + ti	śete	√śī	DHP 168	lokavaggo	uttiṭṭhe nappamajjeyya,<br/>dhammaṃ sucaritaṃ care,<br/>dhammacārī sukhaṃ <b>seti</b>,<br/>asmiṃ loke paramhi ca.				s	eti pr	140.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=seti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
seti	pr					intrans		(comm) lives; stays; dwells; lit. sleeps		√sī 1 a (to lie, sleep)	√sī + a > se	se + ti	śete	√śī	DHP 79	paṇḍitavaggo	dhammapīti sukhaṃ <b>seti</b>,<br/>vippasannena cetasā,<br/>ariyappavedite dhamme<br/>sadā ramati paṇḍito.				s	eti pr	140.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=seti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
socati	pr					intrans	+instr or +loc	sorrows (over); grieves (about); mourns (over)		√suc 1 *a (to grieve)	√suc + *a > soca	soca + ti	śocati	√śuc	TH 248	adhimuttattheragāthā	uttamaṃ dhammataṃ patto,<br/>sabbaloke anatthiko,<br/>ādittā'va gharā mutto,<br/>maraṇasmiṃ na <b>socati</b>.				soc	ati pr	185.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=socati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vaḍḍhati	pr					intrans	+instr	increases (in); grows (in); develops (in); lit. increases (with)		√vaḍḍh 1 a (to grow, increase)	√vaḍḍh + a > vaḍḍha	vaḍḍha + ti	vardhate	√vṛdh	DHP 152	jarāvaggo	appassut'āyaṃ puriso,<br/>balibaddho'va jīrati,<br/>maṃsāni tassa <b>vaḍḍhanti</b>,<br/>paññā tassa na <b>vaḍḍhati</b>.				vaḍḍh	ati pr	204.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vaḍḍhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vattati	pr					intrans		proceeds; continues; goes forward; practices		√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti	vartate	√vṛt	MN 137	saḷāyatanavibhaṅgasuttaṃ	tassa sāvakā na sussūsanti, na sotaṃ odahanti, na aññā cittaṃ upaṭṭhapenti, vokkamma ca satthusāsanā <b>vattanti</b>.				vatt	ati pr	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vattati	pr					intrans		exists; is happening; is taking place		√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti	vartate	√vṛt	MN 43	mahāvedallasuttaṃ	paṭhamaṃ pan'āvuso, jhānaṃ katiaṅgikan'ti? paṭhamaṃ kho, āvuso, jhānaṃ pañc'aṅgikaṃ. idh'āvuso, paṭhamaṃ jhānaṃ samāpannassa bhikkhuno vitakko ca <b>vattati</b>, vicāro ca pīti ca sukhañ'ca citt'ekaggatā ca.				vatt	ati pr	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vattati	pr					intrans	+loc	fares on (in); walks (in); continues (in); adheres (to)		√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti	vartate	√vṛt	VIN 2.7.7	pādukavaggo	sālīnaṃ odano bhutto,<br/>sucimaṃs'ūpasecano,<br/>tasmā dhamme na <b>vattāmi</b>,<br/>dhammo ariyebhi vaṇṇito.				vatt	ati pr	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vattati	pr					intrans	+loc	(of power) wields; exercises		√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti	vartate	√vṛt	MN 35	cūḷasaccakasuttaṃ	taṃ kiṃ maññasi, aggivessana, <b>vatteyya</b> rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?				vatt	ati pr	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vattati	pr					intrans		occurs; happens		√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti	vartate	√vṛt							vatt	ati pr	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vattati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadati	pr					trans	+acc	says (to); speaks (to); tells (to)		√vad 1 a (to say, speak)	√vad + a > vada	vada + ti	vadati	√vad	MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti <b>vadāmi</b>				vad	ati pr	2432.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadati	pr					trans	+acc	disputes; argues; debates; lit. speaks		√vad 1 a (to say, speak)	√vad + a > vada	vada + ti	vadati	√vad	SNP 41	duṭṭhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 3	<b>vadanti</b> ve duṭṭhamanā'pi eke,<br/>atho'pi ve saccamanā vadanti,<br/>vādañ'ca jātaṃ muni no upeti,<br/>tasmā munī n'atthi khilo kuhiñci.				vad	ati pr	2432.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadati	pr					trans	+acc	(of a musical instrument) plays; makes sound; lit. speaks		√vad 1 a (to say, speak)	√vad + a > vada	vada + ti	vadati	√vad	SN 35.246	vīṇopamasuttaṃ	tam'enaṃ evaṃ vadeyyuṃ, ayaṃ kho, bhante, vīṇā nāma anekasambhārā mahāsambhārā. anekehi sambhārehi samāraddhā <b>vadati</b>				vad	ati pr	2432.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadati	pr					trans	+acc	advises; instructs; lit. speaks		√vad 1 a (to say, speak)	√vad + a > vada	vada + ti	vadati	√vad	MN 15	anumānasuttaṃ	pavāreti ce'pi, āvuso, bhikkhu, <b>vadantu</b> maṃ āyasmanto, vacanīyo'mhi āyasmantehī'ti, so ca hoti dubbaco, dovacassakaraṇehi dhammehi samannāgato, akkhamo appadakkhiṇaggāhī anusāsaniṃ				vad	ati pr	2432.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadati	pr					trans	+acc	(of a text) says; means; lit. speaks		√vad 1 a (to say, speak)	√vad + a > vada	vada + ti	vadati	√vad							vad	ati pr	2432.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vadeti	pr					trans	+acc	say; speaks; calls; describes (as)		√vad 1 a (to say, speak)	√vad + a > vade (irreg)	vade + ti	vadati	√vad	SN 22.79	khajjanīyasuttaṃ	kiñ'ca, bhikkhave, rūpaṃ <b>vadetha</b>? ruppatī'ti kho, bhikkhave, tasmā rūpan'ti vuccati				vad	eti pr	1429.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
vadeti	pr					trans	+acc	makes sound		√vad 1 a (to say, speak)	√vad + a > vade (irreg)	vade + ti	vadati	√vad							vad	eti pr	1429.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vadeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
vandati	pr					trans	+acc	pays respect; honours		√vand 1 a (to bow, honour)	√vand + a > vanda	vanda + ti	vandate	√vad √vand	SN 1.81	araṇasuttaṃ	samaṇaṃ mātā pitā bhātā,<br/><b>vandanti</b> naṃ patiṭṭhitaṃ,<br/>samaṇ'īdha jātihīnaṃ,<br/>abhivādenti khattiyā'ti.				vand	ati pr	153.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vandati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vambheti	pr					trans	+acc	despises; disparages; derides; holds in contempt		√vambh 8 *e (to despise)	√vambh + e > vambhe	vambhe + ti	viḍambayati	vi√ḍamb	MN 39	mahāassapurasuttaṃ	nev'att'ānukkaṃsissāma na paraṃ <b>vambhissāmā</b>'ti				vambh	eti pr	106.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vambheti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
vasati	pr					trans	+acc or +loc	lives; stays; resides (in)		√vas 1 a (to live)	√vas + a > vasa	vasa + ti	vasati	√vas	KHP 9	karaṇīya mettasuttaṃ	diṭṭhā vā y'eva addiṭṭhā,<br/>ye ca dūre <b>vasanti</b> avidūre,<br/>bhūtā vā sambhavesī vā,<br/>sabbasattā bhavantu sukhit'attā.				vas	ati pr	223.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vasati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vāyamati	pr					intrans	+dat	tries (to); makes an effort (to); strives (for); exerts oneself (to)		√yam 1 a (to control, strive, end)	√yam + a > yama	vi + ā + yama + ti	vyāyam	√yam	DHP 236	malavaggo	so karohi dīpam'attano,<br/>khippaṃ <b>vāyama</b> paṇḍito bhava,<br/>niddhantamalo anaṅgaṇo,<br/>dibbaṃ ariyabhūmiṃ upehisi.				vāyam	ati pr	241.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vāyamati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vijānāti	pr					trans	+acc	comprehends; understands; recognises; distinguishes; is aware (of)		√ñā 5 nā (to know)	√ñā + nā > jānā	vi + jānā + ti	vijānāti	√jñā	MN 43	mahāvedallasuttaṃ	viññāṇaṃ viññāṇan'ti, āvuso, vuccati. kittāvatā nu kho, āvuso, viññāṇan'ti vuccatī'ti? <b>vijānāti</b> <b>vijānātī</b>'ti kho, āvuso, tasmā viññāṇan'ti vuccati.				vijān	āti pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vijānāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
vijānāti	pr					trans	+acc	learns		√ñā 5 nā (to know)	√ñā + nā > jānā	vi + jānā + ti	vijānāti	√jñā	DHP 392	brāhmaṇavaggo	yamhā dhammaṃ <b>vijāneyya</b>,<br/>sammāsambuddhadesitaṃ,<br/>sakkaccaṃ taṃ namasseyya,<br/>aggihuttaṃ'va brāhmaṇo.				vijān	āti pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vijānāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
